# x	y	u	v	flags	mask
2.4800e+02	2.4000e+02	3.0525e+00	2.7456e-01	0.0000e+00	0.0000e+00
8.0000e+00	2.3200e+02	3.0976e+00	-2.7363e-02	1.0000e+00	0.0000e+00
1.6000e+01	2.3200e+02	3.1661e+00	-6.8338e-02	0.0000e+00	0.0000e+00
2.4000e+01	2.3200e+02	3.0965e+00	-2.6543e-02	1.0000e+00	0.0000e+00
3.2000e+01	2.3200e+02	3.0847e+00	-2.3810e-02	1.0000e+00	0.0000e+00
4.0000e+01	2.3200e+02	3.0713e+00	-1.1682e-02	1.0000e+00	0.0000e+00
4.8000e+01	2.3200e+02	3.1054e+00	-1.9064e-02	0.0000e+00	0.0000e+00
5.6000e+01	2.3200e+02	3.0213e+00	9.7145e-03	1.0000e+00	0.0000e+00
6.4000e+01	2.3200e+02	2.9939e+00	-7.1558e-03	1.0000e+00	0.0000e+00
7.2000e+01	2.3200e+02	2.9499e+00	-5.5615e-02	1.0000e+00	0.0000e+00
8.0000e+01	2.3200e+02	2.9079e+00	-1.1912e-01	1.0000e+00	0.0000e+00
8.8000e+01	2.3200e+02	2.8558e+00	-2.0304e-01	1.0000e+00	0.0000e+00
9.6000e+01	2.3200e+02	2.7983e+00	-2.5873e-01	1.0000e+00	0.0000e+00
1.0400e+02	2.3200e+02	2.6254e+00	-4.6882e-01	0.0000e+00	0.0000e+00
1.1200e+02	2.3200e+02	2.6863e+00	-3.0562e-01	1.0000e+00	0.0000e+00
1.2000e+02	2.3200e+02	2.5476e+00	-3.4035e-01	0.0000e+00	0.0000e+00
1.2800e+02	2.3200e+02	2.5654e+00	-3.2660e-01	0.0000e+00	0.0000e+00
1.3600e+02	2.3200e+02	2.7063e+00	-2.2747e-01	0.0000e+00	0.0000e+00
1.4400e+02	2.3200e+02	2.8018e+00	-1.6835e-01	1.0000e+00	0.0000e+00
1.5200e+02	2.3200e+02	2.8713e+00	-1.4201e-01	1.0000e+00	0.0000e+00
1.6000e+02	2.3200e+02	3.0061e+00	-1.1686e-01	0.0000e+00	0.0000e+00
1.6800e+02	2.3200e+02	2.9682e+00	-1.5292e-01	0.0000e+00	0.0000e+00
1.7600e+02	2.3200e+02	2.9643e+00	-2.0750e-01	0.0000e+00	0.0000e+00
1.8400e+02	2.3200e+02	2.9585e+00	-3.6034e-01	0.0000e+00	0.0000e+00
1.9200e+02	2.3200e+02	2.9528e+00	-2.5083e-01	0.0000e+00	0.0000e+00
2.0000e+02	2.3200e+02	2.9215e+00	-1.2555e-01	0.0000e+00	0.0000e+00
2.0800e+02	2.3200e+02	2.9017e+00	1.1736e-01	0.0000e+00	0.0000e+00
2.1600e+02	2.3200e+02	2.9647e+00	1.7289e-01	0.0000e+00	0.0000e+00
2.2400e+02	2.3200e+02	2.9876e+00	1.6214e-01	0.0000e+00	0.0000e+00
2.3200e+02	2.3200e+02	3.0104e+00	1.3785e-01	0.0000e+00	0.0000e+00
2.4000e+02	2.3200e+02	3.0639e+00	1.6802e-01	0.0000e+00	0.0000e+00
2.4800e+02	2.3200e+02	3.1338e+00	1.6817e-01	0.0000e+00	0.0000e+00
8.0000e+00	2.2400e+02	3.0328e+00	-5.2772e-02	1.0000e+00	0.0000e+00
1.6000e+01	2.2400e+02	3.0291e+00	-6.0344e-02	1.0000e+00	0.0000e+00
2.4000e+01	2.2400e+02	3.0257e+00	-5.8662e-02	1.0000e+00	0.0000e+00
3.2000e+01	2.2400e+02	3.1546e+00	-1.4003e-01	0.0000e+00	0.0000e+00
4.0000e+01	2.2400e+02	3.0588e+00	-1.1490e-01	0.0000e+00	0.0000e+00
4.8000e+01	2.2400e+02	3.0447e+00	-7.2019e-02	0.0000e+00	0.0000e+00
5.6000e+01	2.2400e+02	2.9971e+00	-4.3820e-02	1.0000e+00	0.0000e+00
6.4000e+01	2.2400e+02	2.8894e+00	-1.3398e-01	0.0000e+00	0.0000e+00
7.2000e+01	2.2400e+02	2.9626e+00	-9.7965e-02	1.0000e+00	0.0000e+00
8.0000e+01	2.2400e+02	2.9371e+00	-1.4934e-01	1.0000e+00	0.0000e+00
8.8000e+01	2.2400e+02	2.8737e+00	-2.3525e-01	0.0000e+00	0.0000e+00
9.6000e+01	2.2400e+02	2.8800e+00	-2.5145e-01	1.0000e+00	0.0000e+00
1.0400e+02	2.2400e+02	2.7420e+00	-3.7380e-01	0.0000e+00	0.0000e+00
1.1200e+02	2.2400e+02	2.7360e+00	-3.0930e-01	0.0000e+00	0.0000e+00
1.2000e+02	2.2400e+02	2.8231e+00	-2.5726e-01	1.0000e+00	0.0000e+00
1.2800e+02	2.2400e+02	2.7881e+00	-2.2489e-01	0.0000e+00	0.0000e+00
1.3600e+02	2.2400e+02	2.9698e+00	-1.8879e-01	0.0000e+00	0.0000e+00
1.4400e+02	2.2400e+02	3.0251e+00	-1.6884e-01	0.0000e+00	0.0000e+00
1.5200e+02	2.2400e+02	3.1553e+00	-1.2784e-01	0.0000e+00	0.0000e+00
1.6000e+02	2.2400e+02	3.1415e+00	-9.9099e-02	0.0000e+00	0.0000e+00
1.6800e+02	2.2400e+02	3.1362e+00	-1.1143e-01	0.0000e+00	0.0000e+00
1.7600e+02	2.2400e+02	3.1078e+00	-1.9084e-01	0.0000e+00	0.0000e+00
1.8400e+02	2.2400e+02	3.1887e+00	-2.5563e-01	0.0000e+00	0.0000e+00
1.9200e+02	2.2400e+02	3.1731e+00	-2.3102e-01	0.0000e+00	0.0000e+00
2.0000e+02	2.2400e+02	3.2021e+00	-1.2320e-01	0.0000e+00	0.0000e+00
2.0800e+02	2.2400e+02	3.1688e+00	5.0289e-02	0.0000e+00	0.0000e+00
2.1600e+02	2.2400e+02	3.1494e+00	5.4427e-02	0.0000e+00	0.0000e+00
2.2400e+02	2.2400e+02	3.0474e+00	6.8667e-02	1.0000e+00	0.0000e+00
2.3200e+02	2.2400e+02	3.0774e+00	5.7106e-02	0.0000e+00	0.0000e+00
2.4000e+02	2.2400e+02	3.0692e+00	7.7690e-02	1.0000e+00	0.0000e+00
2.4800e+02	2.2400e+02	3.1157e+00	4.2725e-02	0.0000e+00	0.0000e+00
8.0000e+00	2.1600e+02	3.1287e+00	5.5388e-02	0.0000e+00	0.0000e+00
1.6000e+01	2.1600e+02	2.9505e+00	-7.7676e-02	1.0000e+00	0.0000e+00
2.4000e+01	2.1600e+02	2.8643e+00	-1.0561e-01	0.0000e+00	0.0000e+00
3.2000e+01	2.1600e+02	3.0031e+00	-1.3508e-01	0.0000e+00	0.0000e+00
4.0000e+01	2.1600e+02	2.9487e+00	-1.0443e-01	0.0000e+00	0.0000e+00
4.8000e+01	2.1600e+02	2.9846e+00	-9.4182e-02	0.0000e+00	0.0000e+00
5.6000e+01	2.1600e+02	2.9809e+00	-8.6107e-02	1.0000e+00	0.0000e+00
6.4000e+01	2.1600e+02	2.9350e+00	-1.5568e-01	0.0000e+00	0.0000e+00
7.2000e+01	2.1600e+02	2.9477e+00	-1.5215e-01	0.0000e+00	0.0000e+00
8.0000e+01	2.1600e+02	2.9882e+00	-1.6936e-01	1.0000e+00	0.0000e+00
8.8000e+01	2.1600e+02	2.9879e+00	-2.3495e-01	0.0000e+00	0.0000e+00
9.6000e+01	2.1600e+02	2.9343e+00	-3.0789e-01	0.0000e+00	0.0000e+00
1.0400e+02	2.1600e+02	2.9288e+00	-3.0407e-01	0.0000e+00	0.0000e+00
1.1200e+02	2.1600e+02	2.9631e+00	-2.4261e-01	0.0000e+00	0.0000e+00
1.2000e+02	2.1600e+02	2.9577e+00	-1.8606e-01	0.0000e+00	0.0000e+00
1.2800e+02	2.1600e+02	2.9347e+00	-1.9392e-01	0.0000e+00	0.0000e+00
1.3600e+02	2.1600e+02	3.0363e+00	-1.8583e-01	0.0000e+00	0.0000e+00
1.4400e+02	2.1600e+02	3.0850e+00	-1.4906e-01	0.0000e+00	0.0000e+00
1.5200e+02	2.1600e+02	3.0992e+00	-1.0969e-01	1.0000e+00	0.0000e+00
1.6000e+02	2.1600e+02	3.2203e+00	-7.6527e-02	0.0000e+00	0.0000e+00
1.6800e+02	2.1600e+02	3.1590e+00	-9.3358e-02	0.0000e+00	0.0000e+00
1.7600e+02	2.1600e+02	3.1722e+00	-1.2279e-01	0.0000e+00	0.0000e+00
1.8400e+02	2.1600e+02	3.1368e+00	-1.5858e-01	1.0000e+00	0.0000e+00
1.9200e+02	2.1600e+02	3.2466e+00	-2.1435e-01	0.0000e+00	0.0000e+00
2.0000e+02	2.1600e+02	3.1424e+00	-9.7298e-02	1.0000e+00	0.0000e+00
2.0800e+02	2.1600e+02	3.2848e+00	1.1693e-02	0.0000e+00	0.0000e+00
2.1600e+02	2.1600e+02	3.2025e+00	-2.6256e-02	0.0000e+00	0.0000e+00
2.2400e+02	2.1600e+02	3.1876e+00	-4.8537e-03	0.0000e+00	0.0000e+00
2.3200e+02	2.1600e+02	3.1080e+00	2.6560e-02	0.0000e+00	0.0000e+00
2.4000e+02	2.1600e+02	3.1794e+00	-3.1822e-02	0.0000e+00	0.0000e+00
2.4800e+02	2.1600e+02	3.1338e+00	-1.4177e-02	0.0000e+00	0.0000e+00
8.0000e+00	2.0800e+02	2.8965e+00	-8.7114e-02	1.0000e+00	0.0000e+00
1.6000e+01	2.0800e+02	2.8868e+00	-8.6523e-02	1.0000e+00	0.0000e+00
2.4000e+01	2.0800e+02	2.8867e+00	-8.1393e-02	1.0000e+00	0.0000e+00
3.2000e+01	2.0800e+02	2.7202e+00	-1.2580e-01	0.0000e+00	0.0000e+00
4.0000e+01	2.0800e+02	2.7962e+00	-1.0384e-01	0.0000e+00	0.0000e+00
4.8000e+01	2.0800e+02	2.9274e+00	-8.7935e-02	0.0000e+00	0.0000e+00
5.6000e+01	2.0800e+02	2.9933e+00	-1.1414e-01	0.0000e+00	0.0000e+00
6.4000e+01	2.0800e+02	3.0058e+00	-1.2254e-01	0.0000e+00	0.0000e+00
7.2000e+01	2.0800e+02	3.0190e+00	-1.3843e-01	0.0000e+00	0.0000e+00
8.0000e+01	2.0800e+02	3.0324e+00	-1.6432e-01	1.0000e+00	0.0000e+00
8.8000e+01	2.0800e+02	3.1004e+00	-2.0125e-01	0.0000e+00	0.0000e+00
9.6000e+01	2.0800e+02	3.1220e+00	-2.3753e-01	0.0000e+00	0.0000e+00
1.0400e+02	2.0800e+02	3.0711e+00	-2.0043e-01	1.0000e+00	0.0000e+00
1.1200e+02	2.0800e+02	3.2016e+00	-1.7397e-01	0.0000e+00	0.0000e+00
1.2000e+02	2.0800e+02	3.2751e+00	-1.6030e-01	0.0000e+00	0.0000e+00
1.2800e+02	2.0800e+02	3.0601e+00	-1.2189e-01	1.0000e+00	0.0000e+00
1.3600e+02	2.0800e+02	3.1665e+00	-1.1720e-01	0.0000e+00	0.0000e+00
1.4400e+02	2.0800e+02	3.2280e+00	-1.0163e-01	0.0000e+00	0.0000e+00
1.5200e+02	2.0800e+02	3.2214e+00	-7.3687e-02	0.0000e+00	0.0000e+00
1.6000e+02	2.0800e+02	3.3184e+00	-6.0580e-02	0.0000e+00	0.0000e+00
1.6800e+02	2.0800e+02	3.1806e+00	-9.7478e-02	0.0000e+00	0.0000e+00
1.7600e+02	2.0800e+02	3.1572e+00	-1.2799e-01	1.0000e+00	0.0000e+00
1.8400e+02	2.0800e+02	3.2255e+00	-1.5502e-01	0.0000e+00	0.0000e+00
1.9200e+02	2.0800e+02	3.2667e+00	-2.1446e-01	0.0000e+00	0.0000e+00
2.0000e+02	2.0800e+02	3.2175e+00	-1.0255e-01	0.0000e+00	0.0000e+00
2.0800e+02	2.0800e+02	3.1839e+00	-6.9631e-02	1.0000e+00	0.0000e+00
2.1600e+02	2.0800e+02	3.2332e+00	2.4476e-02	0.0000e+00	0.0000e+00
2.2400e+02	2.0800e+02	3.1572e+00	3.6068e-02	0.0000e+00	0.0000e+00
2.3200e+02	2.0800e+02	3.0904e+00	-5.1943e-02	0.0000e+00	0.0000e+00
2.4000e+02	2.0800e+02	3.1626e+00	-1.0109e-01	0.0000e+00	0.0000e+00
2.4800e+02	2.0800e+02	3.1721e+00	-1.1289e-01	0.0000e+00	0.0000e+00
8.0000e+00	2.0000e+02	2.8589e+00	-1.3368e-01	0.0000e+00	0.0000e+00
1.6000e+01	2.0000e+02	2.6846e+00	-1.5025e-01	0.0000e+00	0.0000e+00
2.4000e+01	2.0000e+02	2.8408e+00	-7.5202e-02	1.0000e+00	0.0000e+00
3.2000e+01	2.0000e+02	2.6759e+00	-5.7062e-02	0.0000e+00	0.0000e+00
4.0000e+01	2.0000e+02	2.7728e+00	-4.8056e-02	0.0000e+00	0.0000e+00
4.8000e+01	2.0000e+02	2.9747e+00	-3.8554e-02	0.0000e+00	0.0000e+00
5.6000e+01	2.0000e+02	3.0985e+00	-8.3302e-02	0.0000e+00	0.0000e+00
6.4000e+01	2.0000e+02	3.0052e+00	-1.5019e-01	0.0000e+00	0.0000e+00
7.2000e+01	2.0000e+02	3.0433e+00	-1.4913e-01	0.0000e+00	0.0000e+00
8.0000e+01	2.0000e+02	3.1028e+00	-1.3774e-01	0.0000e+00	0.0000e+00
8.8000e+01	2.0000e+02	3.1517e+00	-1.5527e-01	0.0000e+00	0.0000e+00
9.6000e+01	2.0000e+02	3.2461e+00	-2.1969e-01	0.0000e+00	0.0000e+00
1.0400e+02	2.0000e+02	3.3092e+00	-1.9745e-01	0.0000e+00	0.0000e+00
1.1200e+02	2.0000e+02	3.2153e+00	-1.1148e-01	0.0000e+00	0.0000e+00
1.2000e+02	2.0000e+02	3.1032e+00	-1.0363e-01	1.0000e+00	0.0000e+00
1.2800e+02	2.0000e+02	3.0643e+00	-6.7797e-02	1.0000e+00	0.0000e+00
1.3600e+02	2.0000e+02	3.2647e+00	-2.3868e-02	0.0000e+00	0.0000e+00
1.4400e+02	2.0000e+02	3.0476e+00	-3.2256e-02	1.0000e+00	0.0000e+00
1.5200e+02	2.0000e+02	3.3013e+00	3.1780e-02	0.0000e+00	0.0000e+00
1.6000e+02	2.0000e+02	3.0621e+00	-5.9495e-02	1.0000e+00	0.0000e+00
1.6800e+02	2.0000e+02	3.2545e+00	-1.0597e-01	0.0000e+00	0.0000e+00
1.7600e+02	2.0000e+02	3.2463e+00	-9.6118e-02	0.0000e+00	0.0000e+00
1.8400e+02	2.0000e+02	3.1191e+00	-1.0899e-01	1.0000e+00	0.0000e+00
1.9200e+02	2.0000e+02	3.1019e+00	-1.7969e-01	0.0000e+00	0.0000e+00
2.0000e+02	2.0000e+02	3.1804e+00	-5.7121e-02	0.0000e+00	0.0000e+00
2.0800e+02	2.0000e+02	3.1849e+00	-8.2890e-02	1.0000e+00	0.0000e+00
2.1600e+02	2.0000e+02	3.2218e+00	-4.2839e-02	0.0000e+00	0.0000e+00
2.2400e+02	2.0000e+02	3.1931e+00	-1.0281e-01	1.0000e+00	0.0000e+00
2.3200e+02	2.0000e+02	3.1834e+00	-1.3349e-01	1.0000e+00	0.0000e+00
2.4000e+02	2.0000e+02	3.1718e+00	-1.9128e-01	0.0000e+00	0.0000e+00
2.4800e+02	2.0000e+02	3.2139e+00	-2.1157e-01	0.0000e+00	0.0000e+00
8.0000e+00	1.9200e+02	2.8915e+00	-2.0960e-01	0.0000e+00	0.0000e+00
1.6000e+01	1.9200e+02	2.8504e+00	-9.2851e-02	1.0000e+00	0.0000e+00
2.4000e+01	1.9200e+02	2.7149e+00	-4.0450e-02	0.0000e+00	0.0000e+00
3.2000e+01	1.9200e+02	2.7338e+00	3.4211e-02	0.0000e+00	0.0000e+00
4.0000e+01	1.9200e+02	2.8552e+00	6.6865e-02	0.0000e+00	0.0000e+00
4.8000e+01	1.9200e+02	2.9481e+00	2.8543e-02	0.0000e+00	0.0000e+00
5.6000e+01	1.9200e+02	2.9002e+00	-1.6743e-02	1.0000e+00	0.0000e+00
6.4000e+01	1.9200e+02	3.0111e+00	-9.5929e-02	0.0000e+00	0.0000e+00
7.2000e+01	1.9200e+02	3.0117e+00	-5.8672e-02	1.0000e+00	0.0000e+00
8.0000e+01	1.9200e+02	3.1303e+00	-9.4111e-02	0.0000e+00	0.0000e+00
8.8000e+01	1.9200e+02	3.1122e+00	-9.8986e-02	1.0000e+00	0.0000e+00
9.6000e+01	1.9200e+02	3.3068e+00	-1.2834e-01	0.0000e+00	0.0000e+00
1.0400e+02	1.9200e+02	3.3367e+00	-1.7665e-01	0.0000e+00	0.0000e+00
1.1200e+02	1.9200e+02	3.1778e+00	-7.6483e-02	0.0000e+00	0.0000e+00
1.2000e+02	1.9200e+02	3.1440e+00	-5.2203e-02	0.0000e+00	0.0000e+00
1.2800e+02	1.9200e+02	3.1214e+00	7.2453e-02	0.0000e+00	0.0000e+00
1.3600e+02	1.9200e+02	3.1216e+00	1.0608e-01	0.0000e+00	0.0000e+00
1.4400e+02	1.9200e+02	2.9430e+00	1.0860e-02	1.0000e+00	0.0000e+00
1.5200e+02	1.9200e+02	3.0504e+00	6.6782e-02	0.0000e+00	0.0000e+00
1.6000e+02	1.9200e+02	3.1010e+00	-9.6486e-02	0.0000e+00	0.0000e+00
1.6800e+02	1.9200e+02	2.9906e+00	-5.5614e-02	1.0000e+00	0.0000e+00
1.7600e+02	1.9200e+02	3.0293e+00	-8.8531e-02	1.0000e+00	0.0000e+00
1.8400e+02	1.9200e+02	3.0670e+00	-8.8777e-02	1.0000e+00	0.0000e+00
1.9200e+02	1.9200e+02	3.1071e+00	-8.2492e-02	1.0000e+00	0.0000e+00
2.0000e+02	1.9200e+02	3.1540e+00	-5.4342e-02	0.0000e+00	0.0000e+00
2.0800e+02	1.9200e+02	3.1848e+00	-6.0908e-02	0.0000e+00	0.0000e+00
2.1600e+02	1.9200e+02	3.1969e+00	-9.8861e-02	0.0000e+00	0.0000e+00
2.2400e+02	1.9200e+02	3.1961e+00	-1.4550e-01	1.0000e+00	0.0000e+00
2.3200e+02	1.9200e+02	3.1979e+00	-1.9494e-01	1.0000e+00	0.0000e+00
2.4000e+02	1.9200e+02	3.1926e+00	-2.4704e-01	0.0000e+00	0.0000e+00
2.4800e+02	1.9200e+02	3.1334e+00	-2.7806e-01	0.0000e+00	0.0000e+00
8.0000e+00	1.8400e+02	2.9669e+00	-2.0078e-01	0.0000e+00	0.0000e+00
1.6000e+01	1.8400e+02	2.9322e+00	-2.1001e-01	0.0000e+00	0.0000e+00
2.4000e+01	1.8400e+02	2.8646e+00	-7.5561e-02	1.0000e+00	0.0000e+00
3.2000e+01	1.8400e+02	2.7789e+00	7.9382e-02	0.0000e+00	0.0000e+00
4.0000e+01	1.8400e+02	2.6475e+00	1.2041e-01	0.0000e+00	0.0000e+00
4.8000e+01	1.8400e+02	2.6566e+00	1.0786e-01	0.0000e+00	0.0000e+00
5.6000e+01	1.8400e+02	2.8061e+00	7.5613e-02	0.0000e+00	0.0000e+00
6.4000e+01	1.8400e+02	2.9399e+00	1.4030e-02	0.0000e+00	0.0000e+00
7.2000e+01	1.8400e+02	2.9999e+00	-5.2158e-02	0.0000e+00	0.0000e+00
8.0000e+01	1.8400e+02	3.0370e+00	-2.3580e-02	1.0000e+00	0.0000e+00
8.8000e+01	1.8400e+02	3.1140e+00	-6.1532e-02	0.0000e+00	0.0000e+00
9.6000e+01	1.8400e+02	3.1983e+00	-6.4265e-02	0.0000e+00	0.0000e+00
1.0400e+02	1.8400e+02	3.1844e+00	-6.3904e-02	0.0000e+00	0.0000e+00
1.1200e+02	1.8400e+02	3.0835e+00	-7.7645e-02	1.0000e+00	0.0000e+00
1.2000e+02	1.8400e+02	3.0449e+00	-9.5972e-02	0.0000e+00	0.0000e+00
1.2800e+02	1.8400e+02	2.9486e+00	2.4568e-02	0.0000e+00	0.0000e+00
1.3600e+02	1.8400e+02	2.8164e+00	1.5833e-01	0.0000e+00	0.0000e+00
1.4400e+02	1.8400e+02	2.5679e+00	2.0232e-01	0.0000e+00	0.0000e+00
1.5200e+02	1.8400e+02	2.6543e+00	1.0041e-01	0.0000e+00	0.0000e+00
1.6000e+02	1.8400e+02	2.7080e+00	-1.1920e-01	0.0000e+00	0.0000e+00
1.6800e+02	1.8400e+02	2.8004e+00	-1.3878e-01	0.0000e+00	0.0000e+00
1.7600e+02	1.8400e+02	2.8989e+00	-9.5920e-02	0.0000e+00	0.0000e+00
1.8400e+02	1.8400e+02	2.9693e+00	-7.2384e-02	0.0000e+00	0.0000e+00
1.9200e+02	1.8400e+02	3.0371e+00	-4.8439e-02	0.0000e+00	0.0000e+00
2.0000e+02	1.8400e+02	3.0887e+00	-3.7280e-02	1.0000e+00	0.0000e+00
2.0800e+02	1.8400e+02	3.1407e+00	-6.8019e-02	1.0000e+00	0.0000e+00
2.1600e+02	1.8400e+02	3.1764e+00	-1.2566e-01	0.0000e+00	0.0000e+00
2.2400e+02	1.8400e+02	3.2900e+00	-2.2015e-01	0.0000e+00	0.0000e+00
2.3200e+02	1.8400e+02	3.2272e+00	-2.9022e-01	0.0000e+00	0.0000e+00
2.4000e+02	1.8400e+02	3.2344e+00	-3.7010e-01	0.0000e+00	0.0000e+00
2.4800e+02	1.8400e+02	3.1192e+00	-4.2297e-01	0.0000e+00	0.0000e+00
8.0000e+00	1.7600e+02	3.0830e+00	-1.2469e-01	0.0000e+00	0.0000e+00
1.6000e+01	1.7600e+02	3.0145e+00	-1.4279e-01	0.0000e+00	0.0000e+00
2.4000e+01	1.7600e+02	2.9951e+00	-8.2962e-03	0.0000e+00	0.0000e+00
3.2000e+01	1.7600e+02	2.8275e+00	-5.1164e-02	0.0000e+00	0.0000e+00
4.0000e+01	1.7600e+02	2.8402e+00	7.9380e-04	1.0000e+00	0.0000e+00
4.8000e+01	1.7600e+02	2.6690e+00	1.1215e-01	0.0000e+00	0.0000e+00
5.6000e+01	1.7600e+02	2.7367e+00	1.4482e-01	0.0000e+00	0.0000e+00
