# x	y	u	v	flags	mask
1.2000e+02	2.4000e+02	2.7594e+00	1.3135e+00	0.0000e+00	0.0000e+00
1.2800e+02	2.4000e+02	2.7782e+00	1.2955e+00	0.0000e+00	0.0000e+00
1.3600e+02	2.4000e+02	2.7775e+00	1.2935e+00	1.0000e+00	0.0000e+00
1.4400e+02	2.4000e+02	2.7800e+00	1.2948e+00	0.0000e+00	0.0000e+00
1.5200e+02	2.4000e+02	2.7766e+00	1.2930e+00	0.0000e+00	0.0000e+00
1.6000e+02	2.4000e+02	2.7653e+00	1.2883e+00	0.0000e+00	0.0000e+00
1.6800e+02	2.4000e+02	2.7677e+00	1.2900e+00	0.0000e+00	0.0000e+00
1.7600e+02	2.4000e+02	2.7707e+00	1.2915e+00	0.0000e+00	0.0000e+00
1.8400e+02	2.4000e+02	2.7767e+00	1.2806e+00	0.0000e+00	0.0000e+00
1.9200e+02	2.4000e+02	2.8063e+00	1.2624e+00	0.0000e+00	0.0000e+00
2.0000e+02	2.4000e+02	2.7741e+00	1.3000e+00	0.0000e+00	0.0000e+00
2.0800e+02	2.4000e+02	2.7791e+00	1.2865e+00	1.0000e+00	0.0000e+00
2.1600e+02	2.4000e+02	2.7994e+00	1.2745e+00	0.0000e+00	0.0000e+00
2.2400e+02	2.4000e+02	2.7879e+00	1.2894e+00	0.0000e+00	0.0000e+00
2.3200e+02	2.4000e+02	2.7671e+00	1.2784e+00	0.0000e+00	0.0000e+00
2.4000e+02	2.4000e+02	2.7722e+00	1.2610e+00	0.0000e+00	0.0000e+00
2.4800e+02	2.4000e+02	2.8121e+00	1.2756e+00	0.0000e+00	0.0000e+00
8.0000e+00	2.3200e+02	2.8189e+00	1.2619e+00	0.0000e+00	0.0000e+00
1.6000e+01	2.3200e+02	2.7350e+00	1.2787e+00	0.0000e+00	0.0000e+00
2.4000e+01	2.3200e+02	2.7734e+00	1.2888e+00	1.0000e+00	0.0000e+00
3.2000e+01	2.3200e+02	2.7685e+00	1.3031e+00	0.0000e+00	0.0000e+00
4.0000e+01	2.3200e+02	2.7659e+00	1.2941e+00	1.0000e+00	0.0000e+00
4.8000e+01	2.3200e+02	2.7439e+00	1.2768e+00	0.0000e+00	0.0000e+00
5.6000e+01	2.3200e+02	2.7625e+00	1.3035e+00	1.0000e+00	0.0000e+00
6.4000e+01	2.3200e+02	2.7612e+00	1.3056e+00	1.0000e+00	0.0000e+00
7.2000e+01	2.3200e+02	2.7726e+00	1.3152e+00	0.0000e+00	0.0000e+00
8.0000e+01	2.3200e+02	2.7550e+00	1.3056e+00	1.0000e+00	0.0000e+00
8.8000e+01	2.3200e+02	2.7659e+00	1.2836e+00	0.0000e+00	0.0000e+00
9.6000e+01	2.3200e+02	2.7593e+00	1.2956e+00	1.0000e+00	0.0000e+00
1.0400e+02	2.3200e+02	2.7862e+00	1.2902e+00	0.0000e+00	0.0000e+00
1.1200e+02	2.3200e+02	2.7863e+00	1.2855e+00	0.0000e+00	0.0000e+00
1.2000e+02	2.3200e+02	2.7740e+00	1.2927e+00	1.0000e+00	0.0000e+00
1.2800e+02	2.3200e+02	2.7791e+00	1.2762e+00	0.0000e+00	0.0000e+00
1.3600e+02	2.3200e+02	2.7742e+00	1.2853e+00	0.0000e+00	0.0000e+00
1.4400e+02	2.3200e+02	2.7788e+00	1.2926e+00	0.0000e+00	0.0000e+00
1.5200e+02	2.3200e+02	2.7834e+00	1.2968e+00	0.0000e+00	0.0000e+00
1.6000e+02	2.3200e+02	2.7700e+00	1.2982e+00	0.0000e+00	0.0000e+00
1.6800e+02	2.3200e+02	2.7665e+00	1.2969e+00	0.0000e+00	0.0000e+00
1.7600e+02	2.3200e+02	2.7683e+00	1.2824e+00	0.0000e+00	0.0000e+00
1.8400e+02	2.3200e+02	2.7716e+00	1.2849e+00	0.0000e+00	0.0000e+00
1.9200e+02	2.3200e+02	2.7885e+00	1.2675e+00	0.0000e+00	0.0000e+00
2.0000e+02	2.3200e+02	2.7785e+00	1.2888e+00	1.0000e+00	0.0000e+00
2.0800e+02	2.3200e+02	2.7731e+00	1.2833e+00	0.0000e+00	0.0000e+00
2.1600e+02	2.3200e+02	2.7985e+00	1.2638e+00	0.0000e+00	0.0000e+00
2.2400e+02	2.3200e+02	2.7769e+00	1.2829e+00	1.0000e+00	0.0000e+00
2.3200e+02	2.3200e+02	2.7636e+00	1.2756e+00	0.0000e+00	0.0000e+00
2.4000e+02	2.3200e+02	2.7753e+00	1.2899e+00	0.0000e+00	0.0000e+00
2.4800e+02	2.3200e+02	2.7837e+00	1.2686e+00	0.0000e+00	0.0000e+00
8.0000e+00	2.2400e+02	2.8098e+00	1.3133e+00	0.0000e+00	0.0000e+00
1.6000e+01	2.2400e+02	2.7780e+00	1.2903e+00	1.0000e+00	0.0000e+00
2.4000e+01	2.2400e+02	2.7832e+00	1.2896e+00	0.0000e+00	0.0000e+00
3.2000e+01	2.2400e+02	2.7686e+00	1.2902e+00	1.0000e+00	0.0000e+00
4.0000e+01	2.2400e+02	2.7694e+00	1.2920e+00	1.0000e+00	0.0000e+00
4.8000e+01	2.2400e+02	2.7560e+00	1.2811e+00	0.0000e+00	0.0000e+00
5.6000e+01	2.2400e+02	2.7672e+00	1.2982e+00	1.0000e+00	0.0000e+00
6.4000e+01	2.2400e+02	2.7772e+00	1.2987e+00	0.0000e+00	0.0000e+00
7.2000e+01	2.2400e+02	2.7672e+00	1.3066e+00	0.0000e+00	0.0000e+00
8.0000e+01	2.2400e+02	2.7782e+00	1.2942e+00	0.0000e+00	0.0000e+00
8.8000e+01	2.2400e+02	2.7598e+00	1.2866e+00	0.0000e+00	0.0000e+00
9.6000e+01	2.2400e+02	2.7692e+00	1.2813e+00	0.0000e+00	0.0000e+00
1.0400e+02	2.2400e+02	2.7765e+00	1.2729e+00	0.0000e+00	0.0000e+00
1.1200e+02	2.2400e+02	2.7790e+00	1.2793e+00	0.0000e+00	0.0000e+00
1.2000e+02	2.2400e+02	2.7790e+00	1.2862e+00	0.0000e+00	0.0000e+00
1.2800e+02	2.2400e+02	2.7764e+00	1.2924e+00	1.0000e+00	0.0000e+00
1.3600e+02	2.2400e+02	2.7780e+00	1.2910e+00	1.0000e+00	0.0000e+00
1.4400e+02	2.2400e+02	2.7999e+00	1.2900e+00	0.0000e+00	0.0000e+00
1.5200e+02	2.2400e+02	2.7859e+00	1.2956e+00	0.0000e+00	0.0000e+00
1.6000e+02	2.2400e+02	2.7746e+00	1.2950e+00	0.0000e+00	0.0000e+00
1.6800e+02	2.2400e+02	2.7632e+00	1.2892e+00	0.0000e+00	0.0000e+00
1.7600e+02	2.2400e+02	2.7713e+00	1.2797e+00	0.0000e+00	0.0000e+00
1.8400e+02	2.2400e+02	2.7669e+00	1.2964e+00	0.0000e+00	0.0000e+00
1.9200e+02	2.2400e+02	2.7806e+00	1.2896e+00	0.0000e+00	0.0000e+00
2.0000e+02	2.2400e+02	2.7788e+00	1.2863e+00	1.0000e+00	0.0000e+00
2.0800e+02	2.2400e+02	2.7792e+00	1.2913e+00	0.0000e+00	0.0000e+00
2.1600e+02	2.2400e+02	2.7779e+00	1.2851e+00	0.0000e+00	0.0000e+00
2.2400e+02	2.2400e+02	2.7698e+00	1.2795e+00	0.0000e+00	0.0000e+00
2.3200e+02	2.2400e+02	2.7660e+00	1.2809e+00	0.0000e+00	0.0000e+00
2.4000e+02	2.2400e+02	2.7732e+00	1.2898e+00	0.0000e+00	0.0000e+00
2.4800e+02	2.2400e+02	2.7762e+00	1.2734e+00	1.0000e+00	0.0000e+00
8.0000e+00	2.1600e+02	2.7908e+00	1.3091e+00	0.0000e+00	0.0000e+00
1.6000e+01	2.1600e+02	2.7658e+00	1.2869e+00	0.0000e+00	0.0000e+00
2.4000e+01	2.1600e+02	2.7837e+00	1.2931e+00	0.0000e+00	0.0000e+00
3.2000e+01	2.1600e+02	2.7625e+00	1.2914e+00	0.0000e+00	0.0000e+00
4.0000e+01	2.1600e+02	2.7662e+00	1.2805e+00	0.0000e+00	0.0000e+00
4.8000e+01	2.1600e+02	2.7685e+00	1.2844e+00	0.0000e+00	0.0000e+00
5.6000e+01	2.1600e+02	2.8007e+00	1.3009e+00	0.0000e+00	0.0000e+00
6.4000e+01	2.1600e+02	2.7517e+00	1.3281e+00	0.0000e+00	0.0000e+00
7.2000e+01	2.1600e+02	2.7666e+00	1.2989e+00	1.0000e+00	0.0000e+00
8.0000e+01	2.1600e+02	2.7542e+00	1.2857e+00	0.0000e+00	0.0000e+00
8.8000e+01	2.1600e+02	2.7731e+00	1.2932e+00	0.0000e+00	0.0000e+00
9.6000e+01	2.1600e+02	2.7663e+00	1.2903e+00	0.0000e+00	0.0000e+00
1.0400e+02	2.1600e+02	2.7700e+00	1.2855e+00	0.0000e+00	0.0000e+00
1.1200e+02	2.1600e+02	2.7728e+00	1.2879e+00	0.0000e+00	0.0000e+00
1.2000e+02	2.1600e+02	2.7704e+00	1.2946e+00	0.0000e+00	0.0000e+00
1.2800e+02	2.1600e+02	2.7783e+00	1.2912e+00	1.0000e+00	0.0000e+00
1.3600e+02	2.1600e+02	2.7887e+00	1.2941e+00	0.0000e+00	0.0000e+00
1.4400e+02	2.1600e+02	2.7785e+00	1.2898e+00	1.0000e+00	0.0000e+00
1.5200e+02	2.1600e+02	2.7783e+00	1.2856e+00	0.0000e+00	0.0000e+00
1.6000e+02	2.1600e+02	2.7597e+00	1.2880e+00	0.0000e+00	0.0000e+00
1.6800e+02	2.1600e+02	2.7595e+00	1.2915e+00	0.0000e+00	0.0000e+00
1.7600e+02	2.1600e+02	2.7716e+00	1.2848e+00	0.0000e+00	0.0000e+00
1.8400e+02	2.1600e+02	2.7718e+00	1.2895e+00	0.0000e+00	0.0000e+00
1.9200e+02	2.1600e+02	2.7730e+00	1.2917e+00	1.0000e+00	0.0000e+00
2.0000e+02	2.1600e+02	2.7735e+00	1.2960e+00	0.0000e+00	0.0000e+00
2.0800e+02	2.1600e+02	2.7749e+00	1.2914e+00	0.0000e+00	0.0000e+00
2.1600e+02	2.1600e+02	2.7750e+00	1.2951e+00	0.0000e+00	0.0000e+00
2.2400e+02	2.1600e+02	2.7662e+00	1.2889e+00	0.0000e+00	0.0000e+00
2.3200e+02	2.1600e+02	2.7694e+00	1.2769e+00	0.0000e+00	0.0000e+00
2.4000e+02	2.1600e+02	2.7891e+00	1.2596e+00	0.0000e+00	0.0000e+00
2.4800e+02	2.1600e+02	2.7738e+00	1.2759e+00	1.0000e+00	0.0000e+00
8.0000e+00	2.0800e+02	2.7915e+00	1.2994e+00	1.0000e+00	0.0000e+00
1.6000e+01	2.0800e+02	2.7866e+00	1.2980e+00	1.0000e+00	0.0000e+00
2.4000e+01	2.0800e+02	2.7836e+00	1.2957e+00	1.0000e+00	0.0000e+00
3.2000e+01	2.0800e+02	2.7641e+00	1.2946e+00	0.0000e+00	0.0000e+00
4.0000e+01	2.0800e+02	2.7764e+00	1.2926e+00	1.0000e+00	0.0000e+00
4.8000e+01	2.0800e+02	2.7783e+00	1.2914e+00	0.0000e+00	0.0000e+00
5.6000e+01	2.0800e+02	2.7903e+00	1.2829e+00	0.0000e+00	0.0000e+00
6.4000e+01	2.0800e+02	2.7673e+00	1.2957e+00	1.0000e+00	0.0000e+00
7.2000e+01	2.0800e+02	2.7668e+00	1.2969e+00	1.0000e+00	0.0000e+00
8.0000e+01	2.0800e+02	2.7447e+00	1.2974e+00	0.0000e+00	0.0000e+00
8.8000e+01	2.0800e+02	2.7758e+00	1.2995e+00	0.0000e+00	0.0000e+00
9.6000e+01	2.0800e+02	2.7701e+00	1.2939e+00	1.0000e+00	0.0000e+00
1.0400e+02	2.0800e+02	2.7690e+00	1.2911e+00	0.0000e+00	0.0000e+00
1.1200e+02	2.0800e+02	2.7626e+00	1.2915e+00	0.0000e+00	0.0000e+00
1.2000e+02	2.0800e+02	2.7615e+00	1.2906e+00	0.0000e+00	0.0000e+00
1.2800e+02	2.0800e+02	2.7786e+00	1.2954e+00	1.0000e+00	0.0000e+00
1.3600e+02	2.0800e+02	2.7795e+00	1.2919e+00	1.0000e+00	0.0000e+00
1.4400e+02	2.0800e+02	2.7785e+00	1.2911e+00	1.0000e+00	0.0000e+00
1.5200e+02	2.0800e+02	2.7791e+00	1.2667e+00	0.0000e+00	0.0000e+00
1.6000e+02	2.0800e+02	2.7719e+00	1.2884e+00	1.0000e+00	0.0000e+00
1.6800e+02	2.0800e+02	2.7550e+00	1.2898e+00	0.0000e+00	0.0000e+00
1.7600e+02	2.0800e+02	2.7675e+00	1.2911e+00	1.0000e+00	0.0000e+00
1.8400e+02	2.0800e+02	2.7673e+00	1.2932e+00	1.0000e+00	0.0000e+00
1.9200e+02	2.0800e+02	2.7714e+00	1.2945e+00	1.0000e+00	0.0000e+00
2.0000e+02	2.0800e+02	2.7753e+00	1.2955e+00	1.0000e+00	0.0000e+00
2.0800e+02	2.0800e+02	2.7803e+00	1.2889e+00	0.0000e+00	0.0000e+00
2.1600e+02	2.0800e+02	2.7775e+00	1.2798e+00	0.0000e+00	0.0000e+00
2.2400e+02	2.0800e+02	2.7697e+00	1.2749e+00	0.0000e+00	0.0000e+00
2.3200e+02	2.0800e+02	2.7754e+00	1.2623e+00	0.0000e+00	0.0000e+00
2.4000e+02	2.0800e+02	2.7880e+00	1.2576e+00	0.0000e+00	0.0000e+00
2.4800e+02	2.0800e+02	2.7581e+00	1.2761e+00	0.0000e+00	0.0000e+00
8.0000e+00	2.0000e+02	2.8363e+00	1.2887e+00	0.0000e+00	0.0000e+00
1.6000e+01	2.0000e+02	2.7754e+00	1.2927e+00	0.0000e+00	0.0000e+00
2.4000e+01	2.0000e+02	2.7856e+00	1.2998e+00	1.0000e+00	0.0000e+00
3.2000e+01	2.0000e+02	2.7785e+00	1.2991e+00	1.0000e+00	0.0000e+00
4.0000e+01	2.0000e+02	2.7792e+00	1.2803e+00	0.0000e+00	0.0000e+00
4.8000e+01	2.0000e+02	2.7770e+00	1.2864e+00	0.0000e+00	0.0000e+00
5.6000e+01	2.0000e+02	2.7706e+00	1.2953e+00	1.0000e+00	0.0000e+00
6.4000e+01	2.0000e+02	2.7408e+00	1.3103e+00	0.0000e+00	0.0000e+00
7.2000e+01	2.0000e+02	2.7656e+00	1.2959e+00	1.0000e+00	0.0000e+00
8.0000e+01	2.0000e+02	2.7545e+00	1.2964e+00	0.0000e+00	0.0000e+00
8.8000e+01	2.0000e+02	2.7746e+00	1.2945e+00	0.0000e+00	0.0000e+00
9.6000e+01	2.0000e+02	2.7606e+00	1.2971e+00	0.0000e+00	0.0000e+00
1.0400e+02	2.0000e+02	2.7907e+00	1.2923e+00	0.0000e+00	0.0000e+00
1.1200e+02	2.0000e+02	2.7817e+00	1.2986e+00	1.0000e+00	0.0000e+00
1.2000e+02	2.0000e+02	2.7835e+00	1.2982e+00	1.0000e+00	0.0000e+00
1.2800e+02	2.0000e+02	2.7826e+00	1.3278e+00	0.0000e+00	0.0000e+00
1.3600e+02	2.0000e+02	2.7810e+00	1.2955e+00	1.0000e+00	0.0000e+00
1.4400e+02	2.0000e+02	2.7744e+00	1.2722e+00	0.0000e+00	0.0000e+00
1.5200e+02	2.0000e+02	2.7829e+00	1.2695e+00	0.0000e+00	0.0000e+00
1.6000e+02	2.0000e+02	2.7707e+00	1.2900e+00	1.0000e+00	0.0000e+00
1.6800e+02	2.0000e+02	2.7630e+00	1.2919e+00	0.0000e+00	0.0000e+00
1.7600e+02	2.0000e+02	2.7387e+00	1.2943e+00	0.0000e+00	0.0000e+00
1.8400e+02	2.0000e+02	2.7683e+00	1.2946e+00	1.0000e+00	0.0000e+00
1.9200e+02	2.0000e+02	2.7714e+00	1.2957e+00	1.0000e+00	0.0000e+00
2.0000e+02	2.0000e+02	2.7506e+00	1.3143e+00	0.0000e+00	0.0000e+00
2.0800e+02	2.0000e+02	2.8126e+00	1.3256e+00	0.0000e+00	0.0000e+00
2.1600e+02	2.0000e+02	2.7735e+00	1.2909e+00	1.0000e+00	0.0000e+00
2.2400e+02	2.0000e+02	2.7744e+00	1.2815e+00	0.0000e+00	0.0000e+00
2.3200e+02	2.0000e+02	2.7766e+00	1.2792e+00	1.0000e+00	0.0000e+00
2.4000e+02	2.0000e+02	2.7763e+00	1.2899e+00	0.0000e+00	0.0000e+00
2.4800e+02	2.0000e+02	2.7624e+00	1.2847e+00	0.0000e+00	0.0000e+00
8.0000e+00	1.9200e+02	2.8248e+00	1.2944e+00	0.0000e+00	0.0000e+00
1.6000e+01	1.9200e+02	2.7736e+00	1.3176e+00	0.0000e+00	0.0000e+00
2.4000e+01	1.9200e+02	2.7960e+00	1.3204e+00	0.0000e+00	0.0000e+00
3.2000e+01	1.9200e+02	2.7921e+00	1.2953e+00	0.0000e+00	0.0000e+00
4.0000e+01	1.9200e+02	2.7643e+00	1.2894e+00	0.0000e+00	0.0000e+00
4.8000e+01	1.9200e+02	2.7820e+00	1.2978e+00	0.0000e+00	0.0000e+00
5.6000e+01	1.9200e+02	2.7651e+00	1.2960e+00	0.0000e+00	0.0000e+00
6.4000e+01	1.9200e+02	2.7657e+00	1.2864e+00	0.0000e+00	0.0000e+00
7.2000e+01	1.9200e+02	2.7573e+00	1.2892e+00	0.0000e+00	0.0000e+00
8.0000e+01	1.9200e+02	2.7688e+00	1.2978e+00	0.0000e+00	0.0000e+00
8.8000e+01	1.9200e+02	2.7641e+00	1.2978e+00	0.0000e+00	0.0000e+00
9.6000e+01	1.9200e+02	2.7776e+00	1.2989e+00	0.0000e+00	0.0000e+00
1.0400e+02	1.9200e+02	2.7800e+00	1.2949e+00	1.0000e+00	0.0000e+00
1.1200e+02	1.9200e+02	2.7801e+00	1.3497e+00	0.0000e+00	0.0000e+00
1.2000e+02	1.9200e+02	2.7853e+00	1.2980e+00	1.0000e+00	0.0000e+00
1.2800e+02	1.9200e+02	2.7811e+00	1.3016e+00	1.0000e+00	0.0000e+00
1.3600e+02	1.9200e+02	2.7748e+00	1.2874e+00	0.0000e+00	0.0000e+00
1.4400e+02	1.9200e+02	2.7757e+00	1.2974e+00	0.0000e+00	0.0000e+00
1.5200e+02	1.9200e+02	2.7735e+00	1.3049e+00	0.0000e+00	0.0000e+00
1.6000e+02	1.9200e+02	2.7812e+00	1.2875e+00	0.0000e+00	0.0000e+00
1.6800e+02	1.9200e+02	2.7779e+00	1.2967e+00	0.0000e+00	0.0000e+00
1.7600e+02	1.9200e+02	2.7652e+00	1.2923e+00	0.0000e+00	0.0000e+00
1.8400e+02	1.9200e+02	2.7685e+00	1.2882e+00	0.0000e+00	0.0000e+00
1.9200e+02	1.9200e+02	2.7627e+00	1.2941e+00	0.0000e+00	0.0000e+00
2.0000e+02	1.9200e+02	2.7711e+00	1.3075e+00	0.0000e+00	0.0000e+00
2.0800e+02	1.9200e+02	2.7732e+00	1.2944e+00	1.0000e+00	0.0000e+00
2.1600e+02	1.9200e+02	2.8085e+00	1.3162e+00	0.0000e+00	0.0000e+00
2.2400e+02	1.9200e+02	2.7414e+00	1.2794e+00	0.0000e+00	0.0000e+00
2.3200e+02	1.9200e+02	2.7566e+00	1.2709e+00	0.0000e+00	0.0000e+00
2.4000e+02	1.9200e+02	2.7548e+00	1.2718e+00	0.0000e+00	0.0000e+00
2.4800e+02	1.9200e+02	2.8316e+00	1.2681e+00	0.0000e+00	0.0000e+00
8.0000e+00	1.8400e+02	2.8155e+00	1.2602e+00	0.0000e+00	0.0000e+00
1.6000e+01	1.8400e+02	2.7831e+00	1.3050e+00	0.0000e+00	0.0000e+00
2.4000e+01	1.8400e+02	2.7856e+00	1.3088e+00	0.0000e+00	0.0000e+00
3.2000e+01	1.8400e+02	2.7957e+00	1.3497e+00	0.0000e+00	0.0000e+00
4.0000e+01	1.8400e+02	2.7778e+00	1.3491e+00	0.0000e+00	0.0000e+00
4.8000e+01	1.8400e+02	2.7773e+00	1.2766e+00	0.0000e+00	0.0000e+00
5.6000e+01	1.8400e+02	2.7726e+00	1.2929e+00	1.0000e+00	0.0000e+00
6.4000e+01	1.8400e+02	2.7693e+00	1.2917e+00	0.0000e+00	0.0000e+00
7.2000e+01	1.8400e+02	2.7659e+00	1.2943e+00	1.0000e+00	0.0000e+00
8.0000e+01	1.8400e+02	2.7623e+00	1.2935e+00	0.0000e+00	0.0000e+00
8.8000e+01	1.8400e+02	2.7505e+00	1.2868e+00	0.0000e+00	0.0000e+00
9.6000e+01	1.8400e+02	2.7859e+00	1.2908e+00	0.0000e+00	0.0000e+00
1.0400e+02	1.8400e+02	2.7956e+00	1.2646e+00	0.0000e+00	0.0000e+00
1.1200e+02	1.8400e+02	2.8130e+00	1.2876e+00	0.0000e+00	0.0000e+00
1.2000e+02	1.8400e+02	2.8283e+00	1.3375e+00	0.0000e+00	0.0000e+00
1.2800e+02	1.8400e+02	2.8161e+00	1.3134e+00	0.0000e+00	0.0000e+00
1.3600e+02	1.8400e+02	2.7818e+00	1.2931e+00	0.0000e+00	0.0000e+00
1.4400e+02	1.8400e+02	2.7609e+00	1.3026e+00	0.0000e+00	0.0000e+00
1.5200e+02	1.8400e+02	2.7689e+00	1.2959e+00	1.0000e+00	0.0000e+00
1.6000e+02	1.8400e+02	2.7792e+00	1.2975e+00	0.0000e+00	0.0000e+00
1.6800e+02	1.8400e+02	2.7820e+00	1.2968e+00	0.0000e+00	0.0000e+00
1.7600e+02	1.8400e+02	2.7754e+00	1.2968e+00	0.0000e+00	0.0000e+00
1.8400e+02	1.8400e+02	2.7716e+00	1.2938e+00	1.0000e+00	0.0000e+00
1.9200e+02	1.8400e+02	2.7658e+00	1.2915e+00	0.0000e+00	0.0000e+00
2.0000e+02	1.8400e+02	2.7910e+00	1.2970e+00	0.0000e+00	0.0000e+00
2.0800e+02	1.8400e+02	2.7739e+00	1.2941e+00	1.0000e+00	0.0000e+00
2.1600e+02	1.8400e+02	2.7741e+00	1.2934e+00	1.0000e+00	0.0000e+00
2.2400e+02	1.8400e+02	2.7521e+00	1.2910e+00	0.0000e+00	0.0000e+00
2.3200e+02	1.8400e+02	2.7694e+00	1.2871e+00	0.0000e+00	0.0000e+00
2.4000e+02	1.8400e+02	2.7807e+00	1.2848e+00	1.0000e+00	0.0000e+00
2.4800e+02	1.8400e+02	2.8431e+00	1.2442e+00	0.0000e+00	0.0000e+00
8.0000e+00	1.7600e+02	2.8305e+00	1.2345e+00	0.0000e+00	0.0000e+00
1.6000e+01	1.7600e+02	2.7838e+00	1.2787e+00	0.0000e+00	0.0000e+00
2.4000e+01	1.7600e+02	2.7549e+00	1.2715e+00	0.0000e+00	0.0000e+00
3.2000e+01	1.7600e+02	2.7401e+00	1.2579e+00	0.0000e+00	0.0000e+00
4.0000e+01	1.7600e+02	2.7735e+00	1.2666e+00	0.0000e+00	0.0000e+00
4.8000e+01	1.7600e+02	2.7890e+00	1.2870e+00	0.0000e+00	0.0000e+00
5.6000e+01	1.7600e+02	2.7829e+00	1.2885e+00	0.0000e+00	0.0000e+00
6.4000e+01	1.7600e+02	2.7822e+00	1.2962e+00	0.0000e+00	0.0000e+00
7.2000e+01	1.7600e+02	2.7669e+00	1.2971e+00	0.0000e+00	0.0000e+00
8.0000e+01	1.7600e+02	2.7547e+00	1.2981e+00	0.0000e+00	0.0000e+00
8.8000e+01	1.7600e+02	2.7551e+00	1.2872e+00	0.0000e+00	0.0000e+00
9.6000e+01	1.7600e+02	2.7799e+00	1.2783e+00	0.0000e+00	0.0000e+00
