# x	y	u	v	flags	mask
2.3200e+02	2.4800e+02	5.1019e-02	2.4324e-03	1.0000e+00	0.0000e+00
2.4000e+02	2.4800e+02	5.1275e-02	1.0458e-03	1.0000e+00	0.0000e+00
2.4800e+02	2.4800e+02	5.3465e-02	-5.5510e-04	1.0000e+00	0.0000e+00
8.0000e+00	2.4000e+02	9.8028e-02	4.9749e-04	1.0000e+00	0.0000e+00
1.6000e+01	2.4000e+02	9.6497e-02	3.1080e-04	1.0000e+00	0.0000e+00
2.4000e+01	2.4000e+02	9.5418e-02	-7.3975e-04	1.0000e+00	0.0000e+00
3.2000e+01	2.4000e+02	9.4908e-02	-1.8002e-03	1.0000e+00	0.0000e+00
4.0000e+01	2.4000e+02	9.6185e-02	-4.4461e-03	1.0000e+00	0.0000e+00
4.8000e+01	2.4000e+02	9.9653e-02	-6.4070e-03	1.0000e+00	0.0000e+00
5.6000e+01	2.4000e+02	1.0285e-01	-7.9821e-03	1.0000e+00	0.0000e+00
6.4000e+01	2.4000e+02	1.0657e-01	-7.6080e-03	1.0000e+00	0.0000e+00
7.2000e+01	2.4000e+02	1.0616e-01	-6.0519e-03	1.0000e+00	0.0000e+00
8.0000e+01	2.4000e+02	1.0628e-01	-2.7504e-03	1.0000e+00	0.0000e+00
8.8000e+01	2.4000e+02	1.0335e-01	8.5026e-04	1.0000e+00	0.0000e+00
9.6000e+01	2.4000e+02	1.0265e-01	5.1087e-03	1.0000e+00	0.0000e+00
1.0400e+02	2.4000e+02	1.0258e-01	9.6596e-03	1.0000e+00	0.0000e+00
1.1200e+02	2.4000e+02	1.0780e-01	1.4467e-02	1.0000e+00	0.0000e+00
1.2000e+02	2.4000e+02	1.1096e-01	1.9546e-02	1.0000e+00	0.0000e+00
1.2800e+02	2.4000e+02	1.1682e-01	2.4655e-02	1.0000e+00	0.0000e+00
1.3600e+02	2.4000e+02	1.2020e-01	2.7357e-02	1.0000e+00	0.0000e+00
1.4400e+02	2.4000e+02	1.2087e-01	2.6848e-02	1.0000e+00	0.0000e+00
1.5200e+02	2.4000e+02	1.1721e-01	2.3356e-02	1.0000e+00	0.0000e+00
1.6000e+02	2.4000e+02	1.1387e-01	1.7848e-02	1.0000e+00	0.0000e+00
1.6800e+02	2.4000e+02	1.0858e-01	1.1568e-02	1.0000e+00	0.0000e+00
1.7600e+02	2.4000e+02	1.0289e-01	7.1329e-03	1.0000e+00	0.0000e+00
1.8400e+02	2.4000e+02	9.6366e-02	5.5253e-03	1.0000e+00	0.0000e+00
1.9200e+02	2.4000e+02	8.8640e-02	5.7474e-03	1.0000e+00	0.0000e+00
2.0000e+02	2.4000e+02	7.8588e-02	6.7844e-03	1.0000e+00	0.0000e+00
2.0800e+02	2.4000e+02	6.8388e-02	7.4548e-03	1.0000e+00	0.0000e+00
2.1600e+02	2.4000e+02	6.0358e-02	6.9336e-03	1.0000e+00	0.0000e+00
2.2400e+02	2.4000e+02	5.5841e-02	4.8884e-03	1.0000e+00	0.0000e+00
2.3200e+02	2.4000e+02	5.5327e-02	2.3556e-03	1.0000e+00	0.0000e+00
2.4000e+02	2.4000e+02	5.5844e-02	7.8530e-04	1.0000e+00	0.0000e+00
2.4800e+02	2.4000e+02	5.8210e-02	-7.8926e-04	1.0000e+00	0.0000e+00
8.0000e+00	2.3200e+02	1.2902e-01	-9.4373e-04	1.0000e+00	0.0000e+00
1.6000e+01	2.3200e+02	1.2709e-01	-1.1336e-03	1.0000e+00	0.0000e+00
2.4000e+01	2.3200e+02	1.2528e-01	-2.3841e-03	1.0000e+00	0.0000e+00
3.2000e+01	2.3200e+02	1.2344e-01	-4.0265e-03	1.0000e+00	0.0000e+00
4.0000e+01	2.3200e+02	1.2268e-01	-6.8944e-03	1.0000e+00	0.0000e+00
4.8000e+01	2.3200e+02	1.2435e-01	-8.8463e-03	1.0000e+00	0.0000e+00
5.6000e+01	2.3200e+02	1.2546e-01	-1.0587e-02	1.0000e+00	0.0000e+00
6.4000e+01	2.3200e+02	1.2731e-01	-1.0138e-02	1.0000e+00	0.0000e+00
7.2000e+01	2.3200e+02	1.2509e-01	-8.2558e-03	1.0000e+00	0.0000e+00
8.0000e+01	2.3200e+02	1.2450e-01	-4.4316e-03	1.0000e+00	0.0000e+00
8.8000e+01	2.3200e+02	1.2038e-01	-2.9646e-04	1.0000e+00	0.0000e+00
9.6000e+01	2.3200e+02	1.1904e-01	4.3337e-03	1.0000e+00	0.0000e+00
1.0400e+02	2.3200e+02	1.1902e-01	9.1073e-03	1.0000e+00	0.0000e+00
1.1200e+02	2.3200e+02	1.2457e-01	1.4079e-02	1.0000e+00	0.0000e+00
1.2000e+02	2.3200e+02	1.2740e-01	1.9066e-02	1.0000e+00	0.0000e+00
1.2800e+02	2.3200e+02	1.3364e-01	2.3768e-02	1.0000e+00	0.0000e+00
1.3600e+02	2.3200e+02	1.3715e-01	2.6200e-02	1.0000e+00	0.0000e+00
1.4400e+02	2.3200e+02	1.3698e-01	2.5824e-02	1.0000e+00	0.0000e+00
1.5200e+02	2.3200e+02	1.3266e-01	2.2289e-02	1.0000e+00	0.0000e+00
1.6000e+02	2.3200e+02	1.2908e-01	1.6570e-02	1.0000e+00	0.0000e+00
1.6800e+02	2.3200e+02	1.2354e-01	1.0550e-02	1.0000e+00	0.0000e+00
1.7600e+02	2.3200e+02	1.1808e-01	6.3461e-03	1.0000e+00	0.0000e+00
1.8400e+02	2.3200e+02	1.1241e-01	4.5038e-03	1.0000e+00	0.0000e+00
1.9200e+02	2.3200e+02	1.0541e-01	4.6327e-03	1.0000e+00	0.0000e+00
2.0000e+02	2.3200e+02	9.6138e-02	5.8060e-03	1.0000e+00	0.0000e+00
2.0800e+02	2.3200e+02	8.6614e-02	6.4305e-03	1.0000e+00	0.0000e+00
2.1600e+02	2.3200e+02	7.8567e-02	6.0908e-03	1.0000e+00	0.0000e+00
2.2400e+02	2.3200e+02	7.4060e-02	4.4500e-03	1.0000e+00	0.0000e+00
2.3200e+02	2.3200e+02	7.3836e-02	2.2809e-03	1.0000e+00	0.0000e+00
2.4000e+02	2.3200e+02	7.4312e-02	9.4529e-04	1.0000e+00	0.0000e+00
2.4800e+02	2.3200e+02	7.6456e-02	-3.4393e-04	1.0000e+00	0.0000e+00
8.0000e+00	2.2400e+02	1.1158e-01	1.0335e-04	1.0000e+00	0.0000e+00
1.6000e+01	2.2400e+02	1.0694e-01	-5.7033e-04	1.0000e+00	0.0000e+00
2.4000e+01	2.2400e+02	1.0379e-01	-1.9116e-03	1.0000e+00	0.0000e+00
3.2000e+01	2.2400e+02	1.0181e-01	1.1730e-03	1.0000e+00	0.0000e+00
4.0000e+01	2.2400e+02	1.0212e-01	-6.7368e-03	1.0000e+00	0.0000e+00
4.8000e+01	2.2400e+02	1.0868e-01	-7.8818e-03	1.0000e+00	0.0000e+00
5.6000e+01	2.2400e+02	1.0901e-01	-8.8726e-03	1.0000e+00	0.0000e+00
6.4000e+01	2.2400e+02	1.1807e-01	-9.3884e-03	1.0000e+00	0.0000e+00
7.2000e+01	2.2400e+02	1.1433e-01	-9.0974e-03	1.0000e+00	0.0000e+00
8.0000e+01	2.2400e+02	1.1271e-01	-2.8602e-03	1.0000e+00	0.0000e+00
8.8000e+01	2.2400e+02	1.0686e-01	1.3826e-03	1.0000e+00	0.0000e+00
9.6000e+01	2.2400e+02	1.1848e-01	5.2365e-03	1.0000e+00	0.0000e+00
1.0400e+02	2.2400e+02	1.1111e-01	9.6471e-03	1.0000e+00	0.0000e+00
1.1200e+02	2.2400e+02	1.2154e-01	1.2096e-02	1.0000e+00	0.0000e+00
1.2000e+02	2.2400e+02	1.2986e-01	1.7345e-02	1.0000e+00	0.0000e+00
1.2800e+02	2.2400e+02	1.3862e-01	2.5254e-02	1.0000e+00	0.0000e+00
1.3600e+02	2.2400e+02	1.3216e-01	2.9212e-02	1.0000e+00	0.0000e+00
1.4400e+02	2.2400e+02	1.3750e-01	2.7834e-02	1.0000e+00	0.0000e+00
1.5200e+02	2.2400e+02	1.3088e-01	2.3936e-02	1.0000e+00	0.0000e+00
1.6000e+02	2.2400e+02	1.1753e-01	1.9393e-02	1.0000e+00	0.0000e+00
1.6800e+02	2.2400e+02	1.1142e-01	8.7807e-03	1.0000e+00	0.0000e+00
1.7600e+02	2.2400e+02	1.0840e-01	2.3475e-03	1.0000e+00	0.0000e+00
1.8400e+02	2.2400e+02	1.0357e-01	4.6290e-03	1.0000e+00	0.0000e+00
1.9200e+02	2.2400e+02	9.7734e-02	6.1139e-03	1.0000e+00	0.0000e+00
2.0000e+02	2.2400e+02	8.5464e-02	6.9232e-03	1.0000e+00	0.0000e+00
2.0800e+02	2.2400e+02	7.2358e-02	8.0974e-03	1.0000e+00	0.0000e+00
2.1600e+02	2.2400e+02	6.2672e-02	8.4657e-03	1.0000e+00	0.0000e+00
2.2400e+02	2.2400e+02	5.9348e-02	4.5772e-03	1.0000e+00	0.0000e+00
2.3200e+02	2.2400e+02	5.7396e-02	1.9947e-03	1.0000e+00	0.0000e+00
2.4000e+02	2.2400e+02	6.2548e-02	1.7942e-05	1.0000e+00	0.0000e+00
2.4800e+02	2.2400e+02	7.1106e-02	-2.2150e-03	1.0000e+00	0.0000e+00
8.0000e+00	2.1600e+02	2.1741e-01	-1.5012e-03	1.0000e+00	0.0000e+00
1.6000e+01	2.1600e+02	2.1283e-01	-5.1013e-03	1.0000e+00	0.0000e+00
2.4000e+01	2.1600e+02	2.0591e-01	-9.4175e-03	1.0000e+00	0.0000e+00
3.2000e+01	2.1600e+02	2.0168e-01	-6.1561e-03	1.0000e+00	0.0000e+00
4.0000e+01	2.1600e+02	1.9318e-01	-1.3890e-02	1.0000e+00	0.0000e+00
4.8000e+01	2.1600e+02	1.9245e-01	-1.7439e-02	1.0000e+00	0.0000e+00
5.6000e+01	2.1600e+02	1.8259e-01	-1.9544e-02	1.0000e+00	0.0000e+00
6.4000e+01	2.1600e+02	1.8785e-01	-1.7675e-02	1.0000e+00	0.0000e+00
7.2000e+01	2.1600e+02	1.7812e-01	-1.5690e-02	1.0000e+00	0.0000e+00
8.0000e+01	2.1600e+02	1.7391e-01	-1.0280e-02	1.0000e+00	0.0000e+00
8.8000e+01	2.1600e+02	1.6123e-01	-3.8880e-03	1.0000e+00	0.0000e+00
9.6000e+01	2.1600e+02	1.6867e-01	4.5053e-03	1.0000e+00	0.0000e+00
1.0400e+02	2.1600e+02	1.5654e-01	9.5280e-03	1.0000e+00	0.0000e+00
1.1200e+02	2.1600e+02	1.6685e-01	1.1777e-02	1.0000e+00	0.0000e+00
1.2000e+02	2.1600e+02	1.7517e-01	1.5908e-02	1.0000e+00	0.0000e+00
1.2800e+02	2.1600e+02	1.8465e-01	2.2875e-02	1.0000e+00	0.0000e+00
1.3600e+02	2.1600e+02	1.8087e-01	2.6772e-02	1.0000e+00	0.0000e+00
1.4400e+02	2.1600e+02	1.8711e-01	2.3938e-02	1.0000e+00	0.0000e+00
1.5200e+02	2.1600e+02	1.7950e-01	1.8790e-02	1.0000e+00	0.0000e+00
1.6000e+02	2.1600e+02	1.6541e-01	1.6325e-02	1.0000e+00	0.0000e+00
1.6800e+02	2.1600e+02	1.6066e-01	6.3879e-03	1.0000e+00	0.0000e+00
1.7600e+02	2.1600e+02	1.5856e-01	-1.2779e-03	1.0000e+00	0.0000e+00
1.8400e+02	2.1600e+02	1.5700e-01	1.8891e-03	1.0000e+00	0.0000e+00
1.9200e+02	2.1600e+02	1.5598e-01	2.8365e-03	1.0000e+00	0.0000e+00
2.0000e+02	2.1600e+02	1.4579e-01	2.8012e-03	1.0000e+00	0.0000e+00
2.0800e+02	2.1600e+02	1.3387e-01	3.8650e-03	1.0000e+00	0.0000e+00
2.1600e+02	2.1600e+02	1.2560e-01	4.4154e-03	1.0000e+00	0.0000e+00
2.2400e+02	2.1600e+02	1.2289e-01	2.6794e-03	1.0000e+00	0.0000e+00
2.3200e+02	2.1600e+02	1.1877e-01	2.9505e-03	1.0000e+00	0.0000e+00
2.4000e+02	2.1600e+02	1.2378e-01	1.5679e-03	1.0000e+00	0.0000e+00
2.4800e+02	2.1600e+02	1.3373e-01	-4.8868e-04	1.0000e+00	0.0000e+00
8.0000e+00	2.0800e+02	6.0454e-02	-4.2918e-02	0.0000e+00	0.0000e+00
1.6000e+01	2.0800e+02	1.3410e-01	5.0915e-02	0.0000e+00	0.0000e+00
2.4000e+01	2.0800e+02	-6.9004e-02	4.8782e-03	0.0000e+00	0.0000e+00
3.2000e+01	2.0800e+02	-2.0165e-02	-6.1433e-03	0.0000e+00	0.0000e+00
4.0000e+01	2.0800e+02	-1.6206e-02	-6.8394e-03	0.0000e+00	0.0000e+00
4.8000e+01	2.0800e+02	4.7662e-02	6.7045e-02	0.0000e+00	0.0000e+00
5.6000e+01	2.0800e+02	1.5714e-01	-8.9473e-02	0.0000e+00	0.0000e+00
6.4000e+01	2.0800e+02	6.1618e-02	1.5292e-02	0.0000e+00	0.0000e+00
7.2000e+01	2.0800e+02	-3.4161e-02	3.8966e-03	0.0000e+00	0.0000e+00
8.0000e+01	2.0800e+02	1.7349e-01	-2.8718e-02	0.0000e+00	0.0000e+00
8.8000e+01	2.0800e+02	-1.5018e-03	3.6685e-02	0.0000e+00	0.0000e+00
9.6000e+01	2.0800e+02	1.2827e-01	-1.0029e-02	0.0000e+00	0.0000e+00
1.0400e+02	2.0800e+02	-2.1207e-03	3.8660e-02	0.0000e+00	0.0000e+00
1.1200e+02	2.0800e+02	2.9002e-01	7.4553e-03	1.0000e+00	0.0000e+00
1.2000e+02	2.0800e+02	-1.0226e-02	-1.3923e-02	0.0000e+00	0.0000e+00
1.2800e+02	2.0800e+02	1.4817e-01	-1.5421e-03	0.0000e+00	0.0000e+00
1.3600e+02	2.0800e+02	2.8532e-01	2.0447e-02	1.0000e+00	0.0000e+00
1.4400e+02	2.0800e+02	9.1975e-02	1.4237e-01	0.0000e+00	0.0000e+00
1.5200e+02	2.0800e+02	5.1299e-02	5.7953e-02	0.0000e+00	0.0000e+00
1.6000e+02	2.0800e+02	1.2675e-01	-4.0862e-02	0.0000e+00	0.0000e+00
1.6800e+02	2.0800e+02	6.9099e-02	-2.8291e-02	0.0000e+00	0.0000e+00
1.7600e+02	2.0800e+02	1.7514e-02	2.2250e-02	0.0000e+00	0.0000e+00
1.8400e+02	2.0800e+02	5.0018e-02	-2.5325e-03	0.0000e+00	0.0000e+00
1.9200e+02	2.0800e+02	8.4977e-02	-1.8800e-02	0.0000e+00	0.0000e+00
2.0000e+02	2.0800e+02	1.1951e-01	5.3021e-02	0.0000e+00	0.0000e+00
2.0800e+02	2.0800e+02	6.3117e-02	6.2556e-03	0.0000e+00	0.0000e+00
2.1600e+02	2.0800e+02	-1.0379e-01	1.9017e-02	0.0000e+00	0.0000e+00
2.2400e+02	2.0800e+02	-8.7150e-02	1.4332e-02	0.0000e+00	0.0000e+00
2.3200e+02	2.0800e+02	3.7653e-03	-2.8011e-03	0.0000e+00	0.0000e+00
2.4000e+02	2.0800e+02	1.2655e-01	-1.1375e-02	0.0000e+00	0.0000e+00
2.4800e+02	2.0800e+02	1.8807e-02	-1.4923e-02	0.0000e+00	0.0000e+00
8.0000e+00	2.0000e+02	4.9849e-01	-4.9332e-02	0.0000e+00	0.0000e+00
1.6000e+01	2.0000e+02	5.8647e-01	1.3308e-02	0.0000e+00	0.0000e+00
2.4000e+01	2.0000e+02	5.8062e-01	2.5285e-02	0.0000e+00	0.0000e+00
3.2000e+01	2.0000e+02	5.5547e-01	-6.3851e-02	0.0000e+00	0.0000e+00
4.0000e+01	2.0000e+02	4.6372e-01	-9.5067e-02	0.0000e+00	0.0000e+00
4.8000e+01	2.0000e+02	4.5476e-01	-4.6212e-02	0.0000e+00	0.0000e+00
5.6000e+01	2.0000e+02	3.9295e-01	4.5160e-03	0.0000e+00	0.0000e+00
6.4000e+01	2.0000e+02	4.3581e-01	-4.3473e-02	0.0000e+00	0.0000e+00
7.2000e+01	2.0000e+02	3.3817e-01	-9.6274e-02	0.0000e+00	0.0000e+00
8.0000e+01	2.0000e+02	4.0948e-01	-3.7028e-02	0.0000e+00	0.0000e+00
8.8000e+01	2.0000e+02	3.2256e-01	-3.3748e-04	0.0000e+00	0.0000e+00
9.6000e+01	2.0000e+02	3.3352e-01	-2.6134e-03	0.0000e+00	0.0000e+00
1.0400e+02	2.0000e+02	2.5693e-01	2.2780e-02	0.0000e+00	0.0000e+00
1.1200e+02	2.0000e+02	2.2910e-01	3.4144e-02	0.0000e+00	0.0000e+00
1.2000e+02	2.0000e+02	2.7855e-01	3.8722e-04	0.0000e+00	0.0000e+00
1.2800e+02	2.0000e+02	3.3363e-01	1.8276e-02	0.0000e+00	0.0000e+00
1.3600e+02	2.0000e+02	3.5238e-01	-4.2319e-03	0.0000e+00	0.0000e+00
1.4400e+02	2.0000e+02	3.0316e-01	2.9271e-02	0.0000e+00	0.0000e+00
1.5200e+02	2.0000e+02	3.1668e-01	4.7732e-02	0.0000e+00	0.0000e+00
1.6000e+02	2.0000e+02	3.2218e-01	-4.0286e-02	0.0000e+00	0.0000e+00
1.6800e+02	2.0000e+02	3.0784e-01	-2.9433e-02	0.0000e+00	0.0000e+00
1.7600e+02	2.0000e+02	3.2550e-01	2.1191e-02	0.0000e+00	0.0000e+00
1.8400e+02	2.0000e+02	3.1766e-01	1.1188e-02	0.0000e+00	0.0000e+00
1.9200e+02	2.0000e+02	3.1339e-01	-7.3189e-03	0.0000e+00	0.0000e+00
2.0000e+02	2.0000e+02	3.6375e-01	-2.4092e-02	0.0000e+00	0.0000e+00
2.0800e+02	2.0000e+02	3.8190e-01	-4.1956e-02	0.0000e+00	0.0000e+00
2.1600e+02	2.0000e+02	3.1949e-01	2.9073e-03	0.0000e+00	0.0000e+00
2.2400e+02	2.0000e+02	2.8967e-01	1.2099e-02	0.0000e+00	0.0000e+00
2.3200e+02	2.0000e+02	3.0738e-01	-6.5975e-03	0.0000e+00	0.0000e+00
2.4000e+02	2.0000e+02	3.5499e-01	1.5596e-02	0.0000e+00	0.0000e+00
2.4800e+02	2.0000e+02	3.2158e-01	1.2955e-02	0.0000e+00	0.0000e+00
8.0000e+00	1.9200e+02	1.3471e+00	-6.2538e-02	0.0000e+00	0.0000e+00
1.6000e+01	1.9200e+02	1.2089e+00	-5.4106e-02	0.0000e+00	0.0000e+00
2.4000e+01	1.9200e+02	1.1361e+00	-4.9423e-02	0.0000e+00	0.0000e+00
3.2000e+01	1.9200e+02	1.1049e+00	-9.5541e-02	0.0000e+00	0.0000e+00
4.0000e+01	1.9200e+02	9.2340e-01	-1.1530e-01	0.0000e+00	0.0000e+00
4.8000e+01	1.9200e+02	9.1688e-01	-4.5274e-02	0.0000e+00	0.0000e+00
5.6000e+01	1.9200e+02	9.3853e-01	-2.4408e-02	0.0000e+00	0.0000e+00
6.4000e+01	1.9200e+02	9.6255e-01	-5.6411e-02	0.0000e+00	0.0000e+00
7.2000e+01	1.9200e+02	8.9633e-01	-6.3691e-02	0.0000e+00	0.0000e+00
8.0000e+01	1.9200e+02	8.5618e-01	-5.2078e-02	1.0000e+00	0.0000e+00
8.8000e+01	1.9200e+02	8.0513e-01	-3.0835e-02	0.0000e+00	0.0000e+00
9.6000e+01	1.9200e+02	7.7717e-01	-9.6445e-03	0.0000e+00	0.0000e+00
1.0400e+02	1.9200e+02	7.7248e-01	-5.8945e-03	0.0000e+00	0.0000e+00
1.1200e+02	1.9200e+02	7.9982e-01	-1.7917e-02	0.0000e+00	0.0000e+00
1.2000e+02	1.9200e+02	7.2010e-01	-5.7795e-03	0.0000e+00	0.0000e+00
1.2800e+02	1.9200e+02	6.5175e-01	6.9523e-04	0.0000e+00	0.0000e+00
1.3600e+02	1.9200e+02	6.8768e-01	-1.6434e-02	0.0000e+00	0.0000e+00
1.4400e+02	1.9200e+02	6.1110e-01	-2.0075e-02	0.0000e+00	0.0000e+00
1.5200e+02	1.9200e+02	6.4132e-01	9.4907e-03	0.0000e+00	0.0000e+00
1.6000e+02	1.9200e+02	6.8298e-01	8.3762e-03	0.0000e+00	0.0000e+00
1.6800e+02	1.9200e+02	6.8626e-01	-5.1549e-03	0.0000e+00	0.0000e+00
1.7600e+02	1.9200e+02	7.0455e-01	-1.9923e-02	0.0000e+00	0.0000e+00
1.8400e+02	1.9200e+02	6.9008e-01	-2.7477e-02	0.0000e+00	0.0000e+00
1.9200e+02	1.9200e+02	6.6213e-01	-1.3963e-02	0.0000e+00	0.0000e+00
2.0000e+02	1.9200e+02	6.7926e-01	-2.5050e-02	0.0000e+00	0.0000e+00
2.0800e+02	1.9200e+02	7.0647e-01	-2.8659e-02	0.0000e+00	0.0000e+00
2.1600e+02	1.9200e+02	7.0837e-01	5.1256e-03	0.0000e+00	0.0000e+00
2.2400e+02	1.9200e+02	6.3470e-01	1.5344e-02	0.0000e+00	0.0000e+00
2.3200e+02	1.9200e+02	6.2305e-01	1.5695e-03	0.0000e+00	0.0000e+00
2.4000e+02	1.9200e+02	6.8364e-01	9.0221e-03	0.0000e+00	0.0000e+00
2.4800e+02	1.9200e+02	6.9850e-01	6.9559e-03	0.0000e+00	0.0000e+00
8.0000e+00	1.8400e+02	1.7622e+00	-1.1024e-01	0.0000e+00	0.0000e+00
1.6000e+01	1.8400e+02	1.7038e+00	-1.1573e-01	0.0000e+00	0.0000e+00
2.4000e+01	1.8400e+02	1.7419e+00	-1.6004e-01	0.0000e+00	0.0000e+00
3.2000e+01	1.8400e+02	1.7068e+00	-1.6567e-01	0.0000e+00	0.0000e+00
4.0000e+01	1.8400e+02	1.6591e+00	-1.4843e-01	0.0000e+00	0.0000e+00
4.8000e+01	1.8400e+02	1.5013e+00	-1.0545e-01	0.0000e+00	0.0000e+00
5.6000e+01	1.8400e+02	1.4391e+00	-1.0840e-01	0.0000e+00	0.0000e+00
6.4000e+01	1.8400e+02	1.4133e+00	-9.5809e-02	0.0000e+00	0.0000e+00
7.2000e+01	1.8400e+02	1.3568e+00	-8.0078e-02	0.0000e+00	0.0000e+00
8.0000e+01	1.8400e+02	1.2993e+00	-7.4612e-02	0.0000e+00	0.0000e+00
8.8000e+01	1.8400e+02	1.2217e+00	-5.9604e-02	0.0000e+00	0.0000e+00
9.6000e+01	1.8400e+02	1.1914e+00	-3.7294e-02	0.0000e+00	0.0000e+00
1.0400e+02	1.8400e+02	1.1930e+00	-3.3061e-02	0.0000e+00	0.0000e+00
1.1200e+02	1.8400e+02	1.2012e+00	-4.1592e-02	0.0000e+00	0.0000e+00
1.2000e+02	1.8400e+02	1.1807e+00	-4.0507e-02	0.0000e+00	0.0000e+00
1.2800e+02	1.8400e+02	1.1445e+00	-3.7476e-02	0.0000e+00	0.0000e+00
1.3600e+02	1.8400e+02	1.1047e+00	-1.4956e-02	0.0000e+00	0.0000e+00
1.4400e+02	1.8400e+02	1.1102e+00	-1.0324e-02	0.0000e+00	0.0000e+00
1.5200e+02	1.8400e+02	1.0654e+00	-2.1723e-02	0.0000e+00	0.0000e+00
1.6000e+02	1.8400e+02	1.0803e+00	-5.4508e-03	0.0000e+00	0.0000e+00
1.6800e+02	1.8400e+02	1.0609e+00	1.8968e-03	0.0000e+00	0.0000e+00
1.7600e+02	1.8400e+02	1.0444e+00	-4.1975e-02	0.0000e+00	0.0000e+00
1.8400e+02	1.8400e+02	1.0659e+00	-6.6770e-02	0.0000e+00	0.0000e+00
1.9200e+02	1.8400e+02	1.0490e+00	-1.5111e-02	0.0000e+00	0.0000e+00
2.0000e+02	1.8400e+02	1.0657e+00	-1.1880e-02	0.0000e+00	0.0000e+00
2.0800e+02	1.8400e+02	1.0439e+00	-9.4969e-03	0.0000e+00	0.0000e+00
2.1600e+02	1.8400e+02	1.0506e+00	3.3375e-03	0.0000e+00	0.0000e+00
2.2400e+02	1.8400e+02	1.0218e+00	3.6478e-03	0.0000e+00	0.0000e+00
2.3200e+02	1.8400e+02	1.0382e+00	4.4690e-03	0.0000e+00	0.0000e+00
2.4000e+02	1.8400e+02	1.0252e+00	9.9197e-03	0.0000e+00	0.0000e+00
2.4800e+02	1.8400e+02	1.0141e+00	-2.3270e-03	0.0000e+00	0.0000e+00
8.0000e+00	1.7600e+02	2.3198e+00	-1.8442e-01	0.0000e+00	0.0000e+00
1.6000e+01	1.7600e+02	2.2109e+00	-1.3830e-01	0.0000e+00	0.0000e+00
2.4000e+01	1.7600e+02	2.0991e+00	-1.8470e-01	0.0000e+00	0.0000e+00
3.2000e+01	1.7600e+02	2.0410e+00	-2.0967e-01	0.0000e+00	0.0000e+00
4.0000e+01	1.7600e+02	1.9858e+00	-2.0370e-01	0.0000e+00	0.0000e+00
4.8000e+01	1.7600e+02	1.9443e+00	-2.1518e-01	0.0000e+00	0.0000e+00
5.6000e+01	1.7600e+02	1.8845e+00	-2.1312e-01	0.0000e+00	0.0000e+00
6.4000e+01	1.7600e+02	1.7921e+00	-1.6472e-01	0.0000e+00	0.0000e+00
